               Convergence Check               
IT         Rel. DE       Rel. DP       Rel. DT  
536      2.6746E-05    3.0838E-04    1.0451E-04
537      4.4810E-05    2.0204E-03    7.6738E-05
538      5.8113E-05    3.3207E-03    1.3368E-05
539      6.0462E-05    3.6085E-03    3.3203E-05
540      5.4836E-05    3.3243E-03    4.5278E-05
541      4.7090E-05    3.1269E-03    1.6032E-05
542      4.4586E-05    3.4687E-03    4.5290E-05
543      5.2537E-05    3.2673E-03    2.0294E-05
544      5.5885E-05    2.3273E-03    2.1616E-05
545      5.2410E-05    2.4846E-03    6.5310E-05
546      6.3916E-05    3.0201E-03    8.7790E-05
547      7.9148E-05    2.1668E-03    1.5038E-05
548      7.6397E-05    3.3596E-04    7.7997E-05
549      6.3377E-05    3.6692E-05    3.4391E-05
550      6.9402E-05    3.1626E-04    1.9097E-05
551      7.2782E-05    7.4311E-04    6.1264E-06
552      7.1860E-05    8.0573E-04    1.4308E-05
553      7.4496E-05    5.0210E-04    3.3214E-05
554      8.0388E-05    2.4490E-04    2.6237E-05
555      8.4940E-05    3.3894E-04    3.1222E-06
556      8.5703E-05    2.1717E-04    3.3823E-05
557      9.1717E-05    3.3044E-04    2.7052E-05
558      9.6471E-05    1.0481E-03    9.1475E-06
559      9.5017E-05    1.7075E-03    1.3663E-06
560      9.5498E-05    1.9413E-03    3.4191E-05
561      1.0153E-04    2.3831E-03    1.6653E-05
562      1.0458E-04    3.2956E-03    1.2858E-05
563      1.0246E-04    4.6427E-03    4.2679E-05
564      9.5299E-05    5.5381E-03    1.4947E-05
565      9.2934E-05    5.4658E-03    3.5166E-05
566      9.9214E-05    4.6203E-03    6.4032E-05
567      1.1043E-04    3.8347E-03    3.9653E-05
568      1.1734E-04    3.6710E-03    1.5528E-05
569      1.1483E-04    3.5071E-03    1.8105E-05
570      1.1199E-04    3.0627E-03    2.1948E-06
571      1.1253E-04    3.0368E-03    2.6334E-05
572      1.0818E-04    3.4504E-03    5.0217E-05
573      9.9705E-05    3.9208E-03    5.5163E-05
574      9.0402E-05    3.9784E-03    2.8881E-05
575      8.5635E-05    3.3970E-03    7.8402E-06
576      8.7131E-05    2.4645E-03    2.5474E-05
577      9.1666E-05    1.3272E-03    4.0204E-05
578      9.8743E-05    1.5223E-04    5.0242E-05
579      1.0758E-04    6.0882E-04    3.2230E-05
580      1.1325E-04    5.3960E-04    1.3114E-05
581      1.1121E-04    9.6046E-05    3.5727E-05
582      1.0525E-04    1.2780E-03    6.1835E-05
583      9.4760E-05    2.6373E-03    6.9855E-05
584      8.2933E-05    3.3702E-03    3.4727E-05
585      7.7119E-05    2.9627E-03    2.6127E-05
586      8.1847E-05    1.3277E-03    9.1786E-05
587      9.7847E-05    5.1913E-04    9.2082E-05
588      1.1381E-04    1.1921E-03    7.5070E-06
589      1.1517E-04    7.2432E-04    6.2074E-05
590      1.0478E-04    2.4172E-04    5.2447E-05
591      9.5938E-05    1.9760E-04    4.9723E-05
592      8.7589E-05    2.5069E-04    2.4529E-05
593      8.3573E-05    1.2693E-04    2.7580E-06
594      8.4233E-05    5.7199E-04    1.2063E-05
595      8.6487E-05    5.7942E-04    3.9499E-06
596      8.5953E-05    3.1491E-05    3.0546E-05
597      8.0915E-05    8.3143E-04    4.9294E-05
598      7.2524E-05    1.8377E-03    6.7916E-05
599      6.1056E-05    2.0728E-03    2.9028E-05
600      5.6227E-05    1.5900E-03    3.5262E-06
601      5.6946E-05    6.1274E-04    3.0943E-05
602      6.2517E-05    5.7426E-04    4.6857E-05
603      7.0635E-05    6.7089E-04    2.4515E-05
604      6.6516E-05    3.8093E-06    6.6607E-05
605      5.5302E-05    4.8054E-04    4.8107E-05
606      4.7138E-05    7.0015E-04    3.5760E-05
607      4.1229E-05    4.3137E-04    9.6698E-06
608      3.9596E-05    3.7691E-04    3.1241E-05
609      3.4352E-05    2.9527E-05    1.0353E-05
610      3.2647E-05    1.2296E-03    4.3112E-05
611      4.0254E-05    3.2806E-03    1.0966E-04
612      5.9358E-05    4.6077E-03    8.0762E-05
613      7.3132E-05    2.9952E-03    9.6041E-05
614      5.6692E-05    1.8543E-04    1.5298E-04
615      3.0782E-05    1.7763E-03    9.5066E-05
616      1.4477E-05    3.1334E-03    7.2915E-05
617      2.2243E-06    3.1173E-03    8.0971E-06
618      3.7252E-06    2.7615E-03    1.6152E-05
619      6.4748E-06    2.7142E-03    1.5427E-05
620      3.8217E-06    2.4188E-03    4.7383E-06
621      3.1617E-06    1.2917E-03    3.8436E-05
622      9.6651E-06    1.4394E-04    3.7173E-05
623      1.6291E-05    2.1948E-03    6.3696E-05
624      2.7253E-05    3.6663E-03    1.8938E-05
625      3.0599E-05    3.9733E-03    4.3749E-05
626      2.3082E-05    3.4224E-03    8.7149E-05
627      8.2988E-06    3.2750E-03    5.3165E-05
628      7.0379E-07    3.7034E-03    1.7649E-05
629      3.6192E-06    4.3411E-03    5.4805E-06
-----------------------------------------------
        Converged at the time 6.29 a.u.        
-----------------------------------------------
Warmup stage ended according to set thresholds:
    Rel. DE         Rel. DP        Rel. DT     
    1.0E-05         5.0E-03        1.0E-04     
-----------------------------------------------
Averaged values after this time:
System energy      E_tot :            -175.7681
System pressure    P     :              -0.0492
System temperature T     :           2.9991E-01
